Latitude,Longitude,Meadow_type,FIN_TYP,nearestDist (m),ALT_CODE,ECOREGION,ECO_CODE,ECO_CODE_X,Lat_Zone,PROVINCE,PROV_CODE,REALM,RLM_CODE,ARCTICCODE,AREA,BASINAREA,BASINID,BASINLENGT,BASINORDER,COLOR,CONTINENT_,C_BASIN_,C_BASIN_ID,DATA_VOL,DBITEMS,ESRI,HYDRO,MERGED_BAS,OCEANCODE,OCEANNAME,OCEAN_CODE,PERIMETER,RECORDNAME,SEABASINCO,SEABASINNA,SEACODE,SEANAME,SUBCONTINE,SUBCONTINE1,SYMBOLFLD,UP6
-6.3833,39.3667,monospecific,1,12905.29181,88,East African Coral Coast,20095,95,Tropical,Western Indian Ocean,20,Western Indo-Pacific,5,0,0.25,3069.9,2796,78.4,1,9,1,5986,5985,0,Record:2796,Africa,Africa,0,64,Indian Ocean,3,2,GHAASBasin2796,7,Zanzibar Coast,64,Indian Ocean,Africa,0,Network Symbol,Africa
-34.89394722,118.333175,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,3,31106.8,435,439.9,2,8,3,6662,6661,0,Record:435,Australasia,Australasia,0,64,Indian Ocean,3,12,GHAASBasin435,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.89394722,118.333175,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,3,31106.8,435,439.9,2,8,3,6662,6661,0,Record:435,Australasia,Australasia,0,64,Indian Ocean,3,12,GHAASBasin435,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-32.40194444,115.7938889,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,1.5,15598.9,786,175.2,2,8,3,6673,6672,0,Record:786,Australasia,Australasia,0,64,Indian Ocean,3,5,GHAASBasin786,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-32.40194444,115.7938889,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,1.5,15598.9,786,175.2,2,8,3,6673,6672,0,Record:786,Australasia,Australasia,0,64,Indian Ocean,3,5,GHAASBasin786,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-32.40194444,115.7938889,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,1.5,15598.9,786,175.2,2,8,3,6673,6672,0,Record:786,Australasia,Australasia,0,64,Indian Ocean,3,5,GHAASBasin786,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
38.9118,1.4583,monospecific,1,111174.5363,0,Western Mediterranean,25035,35,Temperate,Mediterranean Sea,4,Temperate Northern Atlantic,2,0,0.25,2376.7,3989,55.6,1,8,4,3854,3853,0,Record:3989,Europe,Europe,0,2,Mediterranean+Black Sea,5,2,GHAASBasin3989,415,Balearic Basin,2,Mediterranean Sea,Europe,4,Network Symbol,Europe
38.9118,1.4583,monospecific,1,111174.5363,0,Western Mediterranean,25035,35,Temperate,Mediterranean Sea,4,Temperate Northern Atlantic,2,0,0.25,2376.7,3989,55.6,1,8,4,3854,3853,0,Record:3989,Europe,Europe,0,2,Mediterranean+Black Sea,5,2,GHAASBasin3989,415,Balearic Basin,2,Mediterranean Sea,Europe,4,Network Symbol,Europe
38.9118,1.4583,monospecific,1,111174.5363,0,Western Mediterranean,25035,35,Temperate,Mediterranean Sea,4,Temperate Northern Atlantic,2,0,0.25,2376.7,3989,55.6,1,8,4,3854,3853,0,Record:3989,Europe,Europe,0,2,Mediterranean+Black Sea,5,2,GHAASBasin3989,415,Balearic Basin,2,Mediterranean Sea,Europe,4,Network Symbol,Europe
24.24085,53.47422,monospecific,7,26676.04707,92,Arabian (Persian) Gulf,20090,90,Tropical,Somali/Arabian,19,Western Indo-Pacific,5,0,0.25,2829.5,3465,55.6,1,8,2,4642,4641,4,Record:3465,Asia,Asia,0,64,Indian Ocean,3,2,GHAASBasin3465,1338,Persian Gulf,64,Indian Ocean,Asia,2,Network Symbol,Asia
24.24085,53.47422,monospecific,7,26676.04707,92,Arabian (Persian) Gulf,20090,90,Tropical,Somali/Arabian,19,Western Indo-Pacific,5,0,0.25,2829.5,3465,55.6,1,8,2,4642,4641,4,Record:3465,Asia,Asia,0,64,Indian Ocean,3,2,GHAASBasin3465,1338,Persian Gulf,64,Indian Ocean,Asia,2,Network Symbol,Asia
-6.279,39.1775,monospecific,1,19641.75059,88,East African Coral Coast,20095,95,Tropical,Western Indian Ocean,20,Western Indo-Pacific,5,0,3.25,39943.4,374,489,2,8,1,5936,5935,0,Record:374,Africa,Africa,0,64,Indian Ocean,3,11,Wami,7,Zanzibar Coast,64,Indian Ocean,Africa,0,Network Symbol,Africa
-6.279,39.1775,monospecific,1,19641.75059,88,East African Coral Coast,20095,95,Tropical,Western Indian Ocean,20,Western Indo-Pacific,5,0,3.25,39943.4,374,489,2,8,1,5936,5935,0,Record:374,Africa,Africa,0,64,Indian Ocean,3,11,Wami,7,Zanzibar Coast,64,Indian Ocean,Africa,0,Network Symbol,Africa
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-34.993858,117.944392,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,0.5,5095.2,2048,111.2,1,9,3,6736,6735,0,Record:2048,Australasia,Australasia,0,64,Indian Ocean,3,3,GHAASBasin2048,1412,Great Australian Bay,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-32.1359,115.7504667,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,1.5,15598.9,786,175.2,2,8,3,6673,6672,0,Record:786,Australasia,Australasia,0,64,Indian Ocean,3,5,GHAASBasin786,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-32.1359,115.7504667,monospecific,1,0,195,Leeuwin,20209,209,Temperate,Southwest Australian Shelf,57,Temperate Australasia,11,0,1.5,15598.9,786,175.2,2,8,3,6673,6672,0,Record:786,Australasia,Australasia,0,64,Indian Ocean,3,5,GHAASBasin786,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
64.0024,-51,monospecific,0,0,9,West Greenland Shelf,20004,4,Polar,Arctic,1,Arctic,1,0,0.25,0,-9999,0,0,0,0,2305,2304,0,,,,0,,,0,2,,0,,0,,,0,,
64.0024,-51,monospecific,0,0,9,West Greenland Shelf,20004,4,Polar,Arctic,1,Arctic,1,0,0.25,0,-9999,0,0,0,0,2305,2304,0,,,,0,,,0,2,,0,,0,,,0,,
64.0024,-51,monospecific,0,0,9,West Greenland Shelf,20004,4,Polar,Arctic,1,Arctic,1,0,0.25,0,-9999,0,0,0,0,2305,2304,0,,,,0,,,0,2,,0,,0,,,0,,
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
-25.7953,113.719,monospecific,7,28181.64374,193,Shark Bay,20210,210,Temperate,West Central Australian Shelf,58,Temperate Australasia,11,0,0.75,8352.9,1323,150.2,1,9,3,6553,6552,4,Record:1323,Australasia,Australasia,0,64,Indian Ocean,3,4,GHAASBasin1323,1413,West Australian Coast,64,Indian Ocean,Australia,3,Network Symbol,Australasia
23.16277778,38.98,monospecific,7,0,97,Northern and Central Red Sea,20087,87,Tropical,Red Sea and Gulf of Aden,18,Western Indo-Pacific,5,0,6.25,70853.1,228,419.7,3,9,2,4562,4561,4,Record:228,Asia,Asia,0,64,Indian Ocean,3,16,GHAASBasin228,1340,East Red Sea,66,Red Sea,Asia,2,Network Symbol,Asia
23.16277778,38.98,monospecific,7,0,97,Northern and Central Red Sea,20087,87,Tropical,Red Sea and Gulf of Aden,18,Western Indo-Pacific,5,0,6.25,70853.1,228,419.7,3,9,2,4562,4561,4,Record:228,Asia,Asia,0,64,Indian Ocean,3,16,GHAASBasin228,1340,East Red Sea,66,Red Sea,Asia,2,Network Symbol,Asia
23.16277778,38.98,monospecific,7,0,97,Northern and Central Red Sea,20087,87,Tropical,Red Sea and Gulf of Aden,18,Western Indo-Pacific,5,0,6.25,70853.1,228,419.7,3,9,2,4562,4561,4,Record:228,Asia,Asia,0,64,Indian Ocean,3,16,GHAASBasin228,1340,East Red Sea,66,Red Sea,Asia,2,Network Symbol,Asia
24.36523,124.24967,monospecific,1,228247.4112,119,South Kuroshio,20121,121,Tropical,South Kuroshio,28,Central Indo-Pacific,6,0,0.25,2818.5,3471,75.3,1,8,2,4630,4629,0,Record:3471,Asia,Asia,0,96,Pacific Ocean,6,2,GHAASBasin3471,1319,Philippines Sea,96,Pacific Ocean,Asia,2,Network Symbol,Asia
24.36523,124.24967,monospecific,1,228247.4112,119,South Kuroshio,20121,121,Tropical,South Kuroshio,28,Central Indo-Pacific,6,0,0.25,2818.5,3471,75.3,1,8,2,4630,4629,0,Record:3471,Asia,Asia,0,96,Pacific Ocean,6,2,GHAASBasin3471,1319,Philippines Sea,96,Pacific Ocean,Asia,2,Network Symbol,Asia
42.41968,-70.9186,monospecific,2,0,22,Gulf of Maine/Bay of Fundy,25040,40,Temperate,Cold Temperate Northwest Atlantic,5,Temperate Northern Atlantic,2,0,0.75,6864.7,1482,123.5,1,9,5,3698,3697,0,Record:1482,North America,North America,0,4,Atlantic Ocean,2,4,GHAASBasin1482,827,New England Coast,32,Atlantic Ocean,North America,8,Network Symbol,North America
42.41968,-70.9186,monospecific,2,0,22,Gulf of Maine/Bay of Fundy,25040,40,Temperate,Cold Temperate Northwest Atlantic,5,Temperate Northern Atlantic,2,0,0.75,6864.7,1482,123.5,1,9,5,3698,3697,0,Record:1482,North America,North America,0,4,Atlantic Ocean,2,4,GHAASBasin1482,827,New England Coast,32,Atlantic Ocean,North America,8,Network Symbol,North America
42.41968,-70.9186,monospecific,2,0,22,Gulf of Maine/Bay of Fundy,25040,40,Temperate,Cold Temperate Northwest Atlantic,5,Temperate Northern Atlantic,2,0,0.75,6864.7,1482,123.5,1,9,5,3698,3697,0,Record:1482,North America,North America,0,4,Atlantic Ocean,2,4,GHAASBasin1482,827,New England Coast,32,Atlantic Ocean,North America,8,Network Symbol,North America
38.504,-0.226,monospecific,1,0,0,Western Mediterranean,25035,35,Temperate,Mediterranean Sea,4,Temperate Northern Atlantic,2,0,0.25,2410.8,3958,43.4,1,7,4,3912,3911,0,Record:3958,Europe,Europe,0,2,Mediterranean+Black Sea,5,2,GHAASBasin3958,415,Balearic Basin,2,Mediterranean Sea,Europe,4,Network Symbol,Europe
38.504,-0.226,monospecific,1,0,0,Western Mediterranean,25035,35,Temperate,Mediterranean Sea,4,Temperate Northern Atlantic,2,0,0.25,2410.8,3958,43.4,1,7,4,3912,3911,0,Record:3958,Europe,Europe,0,2,Mediterranean+Black Sea,5,2,GHAASBasin3958,415,Balearic Basin,2,Mediterranean Sea,Europe,4,Network Symbol,Europe
38.504,-0.226,monospecific,1,0,0,Western Mediterranean,25035,35,Temperate,Mediterranean Sea,4,Temperate Northern Atlantic,2,0,0.25,2410.8,3958,43.4,1,7,4,3912,3911,0,Record:3958,Europe,Europe,0,2,Mediterranean+Black Sea,5,2,GHAASBasin3958,415,Balearic Basin,2,Mediterranean Sea,Europe,4,Network Symbol,Europe
43.4392,-3.7749,monospecific,2,0,40,South European Atlantic Shelf,20027,27,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2251.6,4175,55.6,1,7,4,3623,3622,0,Record:4175,Europe,Europe,0,4,Atlantic Ocean,2,2,GHAASBasin4175,401,Iberian-Biscay Plains,32,Atlantic Ocean,Europe,4,Network Symbol,Europe
43.4392,-3.7749,monospecific,2,0,40,South European Atlantic Shelf,20027,27,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2251.6,4175,55.6,1,7,4,3623,3622,0,Record:4175,Europe,Europe,0,4,Atlantic Ocean,2,2,GHAASBasin4175,401,Iberian-Biscay Plains,32,Atlantic Ocean,Europe,4,Network Symbol,Europe
43.4392,-3.7749,monospecific,2,0,40,South European Atlantic Shelf,20027,27,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2251.6,4175,55.6,1,7,4,3623,3622,0,Record:4175,Europe,Europe,0,4,Atlantic Ocean,2,2,GHAASBasin4175,401,Iberian-Biscay Plains,32,Atlantic Ocean,Europe,4,Network Symbol,Europe
43.4392,-3.7749,monospecific,2,0,40,South European Atlantic Shelf,20027,27,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2251.6,4175,55.6,1,7,4,3623,3622,0,Record:4175,Europe,Europe,0,4,Atlantic Ocean,2,2,GHAASBasin4175,401,Iberian-Biscay Plains,32,Atlantic Ocean,Europe,4,Network Symbol,Europe
43.4392,-3.7749,monospecific,2,0,40,South European Atlantic Shelf,20027,27,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2251.6,4175,55.6,1,7,4,3623,3622,0,Record:4175,Europe,Europe,0,4,Atlantic Ocean,2,2,GHAASBasin4175,401,Iberian-Biscay Plains,32,Atlantic Ocean,Europe,4,Network Symbol,Europe
43.4392,-3.7749,monospecific,2,0,40,South European Atlantic Shelf,20027,27,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2251.6,4175,55.6,1,7,4,3623,3622,0,Record:4175,Europe,Europe,0,4,Atlantic Ocean,2,2,GHAASBasin4175,401,Iberian-Biscay Plains,32,Atlantic Ocean,Europe,4,Network Symbol,Europe
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
35.5788,-5.9897,monospecific,1,0,38,Saharan Upwelling,20028,28,Temperate,Lusitanian,3,Temperate Northern Atlantic,2,0,0.25,2508.8,3824,45.1,1,7,1,4090,4089,0,Record:3824,Africa,Africa,0,4,Atlantic Ocean,2,2,GHAASBasin3824,1,Algerian Basin,32,Atlantic Ocean,Africa,0,Network Symbol,Africa
22.9625,39.06166667,monospecific,7,0,97,Northern and Central Red Sea,20087,87,Tropical,Red Sea and Gulf of Aden,18,Western Indo-Pacific,5,0,0.5,5701.6,1868,102.5,1,7,2,4685,4684,4,Record:1868,Asia,Asia,0,64,Indian Ocean,3,3,GHAASBasin1868,1340,East Red Sea,66,Red Sea,Asia,2,Network Symbol,Asia
22.9625,39.06166667,monospecific,7,0,97,Northern and Central Red Sea,20087,87,Tropical,Red Sea and Gulf of Aden,18,Western Indo-Pacific,5,0,0.5,5701.6,1868,102.5,1,7,2,4685,4684,4,Record:1868,Asia,Asia,0,64,Indian Ocean,3,3,GHAASBasin1868,1340,East Red Sea,66,Red Sea,Asia,2,Network Symbol,Asia
22.9625,39.06166667,monospecific,7,0,97,Northern and Central Red Sea,20087,87,Tropical,Red Sea and Gulf of Aden,18,Western Indo-Pacific,5,0,0.5,5701.6,1868,102.5,1,7,2,4685,4684,4,Record:1868,Asia,Asia,0,64,Indian Ocean,3,3,GHAASBasin1868,1340,East Red Sea,66,Red Sea,Asia,2,Network Symbol,Asia
