Site,CoreID,Species,Meadow_type,Location,Station,Latitude,Longitude,Country,Stock_0_20cm,Stock_0_50cm,Stock_20_50cm,Stock_20_50cm_estimate,d13C_surface,d13C_0_20cm,SD_d13C_0_20cm,N_d13C_0_20cm,d13C_0_50cm,SD_d13C_0_50cm,N_d13C_0_50cm,d13C_20_50cm,SD_d13C_20_50cm,N_d13C_20_50cm,d13C_leaf,SD_d13C_leaf,N_d13C_leaf,surface_soil_leaf_difference_d13C,z0_20_soil_leaf_difference_d13C,z20_50_soil_leaf_difference_d13C,Source
,,Zostera marina,monospecific,Torbay,Torre Abbey,50.46053,-3.53361,UK,26.9,,,,,,,,,,,,,,,,,,,,"Green A, Chadwick MA, Jones PJS (2018) Variability of UK seagrass sediment carbon: Implications for blue carbon estimates and marine conservation management. PLoS ONE 13(9): e0204431. https://doi.org/10.1371/journal.pone.0204431"
,,Zostera marina,monospecific,Torbay,Fishcombe cove,50.403,-3.5217,UK,27.8,,,,,,,,,,,,,,,,,,,,"Green A, Chadwick MA, Jones PJS (2018) Variability of UK seagrass sediment carbon: Implications for blue carbon estimates and marine conservation management. PLoS ONE 13(9): e0204431. https://doi.org/10.1371/journal.pone.0204431"
,,Zostera marina,monospecific,Torbay,Hopes cove,50.46472,-3.48806,UK,19.5,,,,,,,,,,,,,,,,,,,,"Green A, Chadwick MA, Jones PJS (2018) Variability of UK seagrass sediment carbon: Implications for blue carbon estimates and marine conservation management. PLoS ONE 13(9): e0204431. https://doi.org/10.1371/journal.pone.0204431"
,,Zostera marina,monospecific,Poole,Fleet,50.637,-2.56194,UK,25,,,,,,,,,,,,,,,,,,,,"Green A, Chadwick MA, Jones PJS (2018) Variability of UK seagrass sediment carbon: Implications for blue carbon estimates and marine conservation management. PLoS ONE 13(9): e0204431. https://doi.org/10.1371/journal.pone.0204431"
,,Zostera marina,monospecific,Weymouth,Studland bay,50.6428,-1.9439,UK,21.3,,,,,,,,,,,,,,,,,,,,"Green A, Chadwick MA, Jones PJS (2018) Variability of UK seagrass sediment carbon: Implications for blue carbon estimates and marine conservation management. PLoS ONE 13(9): e0204431. https://doi.org/10.1371/journal.pone.0204431"
2,783,Posidonia oceanica,monospecific,Tabarca South,,38.162,-0.473,Spain,260.6,,,,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
2,784,Posidonia oceanica,monospecific,Tabarca South,,38.162,-0.473,Spain,80.5,,,,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
2,785,Posidonia oceanica,monospecific,Tabarca South,,38.162,-0.473,Spain,179.7,,,,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
2,786,Posidonia oceanica,monospecific,Tabarca South,,38.162,-0.473,Spain,99.5,133,48.8,33.5,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
3,788,Posidonia oceanica,monospecific,El Campello,,38.423,-0.384,Spain,146.4,440,288.9,293.6,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
4,789,Posidonia oceanica,monospecific,El Campello,,38.423,-0.384,Spain,61.1,184,121.1,122.9,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
1,780,Posidonia oceanica,monospecific,Villajoyosa,,38.504,-0.226,Spain,99.1,236,137.4,136.9,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
1,781,Posidonia oceanica,monospecific,Villajoyosa,,38.504,-0.226,Spain,66.2,210,144.3,143.8,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
1,782,Posidonia oceanica,monospecific,Villajoyosa,,38.504,-0.226,Spain,64.7,202,136.9,137.3,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
,SI-01,Posidonia oceanica,monospecific,"Ses Illetes, Formentera",41222,38.756083,1.430466,Spain,23.4,,,,-16.1,-16.1,0.48,5,,,,,,,,,,-4,-4,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,SI-03,Posidonia oceanica,monospecific,"Ses Illetes, Formentera (The Balearics)",,38.756083,1.430466,Spain,27.1,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
11,802,Posidonia oceanica,monospecific,Es Pujols,,38.728,1.4572,Spain,52.4,131,78,78.6,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
11,804,Posidonia oceanica,monospecific,Es Pujols,,38.728,1.4572,Spain,55.4,138,82,82.6,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
10,799,Posidonia oceanica,monospecific,Talamanca,,38.9118,1.4583,Spain,144,360,216,216,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
10,800,Posidonia oceanica,monospecific,Talamanca,,38.9118,1.4583,Spain,128,320,192,192,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
10,801,Posidonia oceanica,monospecific,Talamanca,,38.9118,1.4583,Spain,73.1,183,110,109.9,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
,SP-04,Posidonia oceanica,monospecific,"Santa Ponça, Mallorca",,39.513436,2.469364,Spain,18.4,,,,-15.9,-15.4,0.56,5,,,,,,,,,,-3.8,-3.3,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,SP-05,Posidonia oceanica,monospecific,Santa Ponça (The Balearics),,39.513436,2.469364,Spain,26.3,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,MA-01,Posidonia oceanica,monospecific,"Magaluf, Mallorca",,39.503739,2.543986,Spain,1.9,,,,-20.5,-20.5,1.06,5,,,,,,,,,,-8.4,-8.4,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,MA-04,Posidonia oceanica,monospecific,Magalluf (The Balearics),,39.503739,2.543986,Spain,16.8,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,EP-O2,Posidonia oceanica,monospecific,"Es Pujols, Formentera",41222,38.728479,2.65,Spain,9.2,,,,-22.4,-19.1,4.08,5,,,,,,,,,,-10.3,-7,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,SO-03,Posidonia oceanica,monospecific,"Sóller, Mallorca",,39.794458,2.685133,Spain,14.5,,,,-18.3,-17.5,0.71,5,,,,,,,,,,-6.2,-5.4,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,SO-01,Posidonia oceanica,monospecific,Sóller (The Balearics),,39.794458,2.685133,Spain,13.8,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,MC-04,Posidonia oceanica,monospecific,Port de Cabrera,,39.146889,2.927808,Spain,39,,,,-17.5,-16.8,0.6,5,,,,,,,,,,-5.4,-4.7,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,MC-05,Posidonia oceanica,monospecific,Es Port Cabrera (The Balearics),,39.146889,2.927808,Spain,27.7,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,CLL-04,Posidonia oceanica,monospecific,"Castell, Cabrera",,39.152689,2.930522,Spain,12.1,,,,-16.4,-15.4,0.7,5,,,,,,,,,,-4.3,-3.3,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,CLL-01,Posidonia oceanica,monospecific,"Es Castell, Cabrera (The Balearics)",,39.152689,2.930522,Spain,9,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,Sm01_13m,Posidonia oceanica,monospecific,"Santa Maria, Cabrera",,39.151295,2.943245,Spain,12.3,,,,-17.5,-16.4,0.69,5,,,,,,,,,,-5.4,-4.3,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,SM-02,Posidonia oceanica,monospecific,"Sta.Maria, Cabrera, (The Balearics)",,39.151295,2.943245,Spain,13.4,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,SM-04,Posidonia oceanica,monospecific,"Sta.Maria, Cabrera (The Balearics)",,39.151295,2.943245,Spain,14.7,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,SM-02_13m,Posidonia oceanica,monospecific,"Sta.Maria, Cabrera (The Balearics)",,39.151295,2.943245,Spain,19.5,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
14,D210,Posidonia oceanica,monospecific,Mallorca,Pollenca,39.896528,3.092056,Spain,51.5,,,,-14.7,-15.1,0.33,13,,,,,,,-12.1,1.3,52,-2.6,-3,,"Arias-Ortiz et al., unpublished"
14,D100,Posidonia oceanica,monospecific,Mallorca,Pollenca,39.896528,3.092056,Spain,51.8,,,,-14.5,-15.2,0.35,13,,,,,,,,,,-2.4,-3.1,,"Arias-Ortiz et al., unpublished"
14,D425,Posidonia oceanica,monospecific,Mallorca,Pollenca,39.896528,3.092056,Spain,49,,,,-15.3,-15.3,0.23,8,,,,,,,,,,-3.2,-3.2,,"Arias-Ortiz et al., unpublished"
14,D50,Posidonia oceanica,monospecific,Mallorca,Pollenca,39.896528,3.092056,Spain,53.5,,,,-15.1,-14.9,0.51,10,,,,,,,,,,-3,-2.8,,"Arias-Ortiz et al., unpublished"
14,D850,Posidonia oceanica,monospecific,Mallorca,Pollenca,39.896528,3.092056,Spain,55.1,,,,-14,-14.9,0.63,9,,,,,,,,,,-1.9,-2.8,,"Arias-Ortiz et al., unpublished"
,PO-05,Posidonia oceanica,monospecific,"Pollença, Mallorca",,39.904714,3.092919,Spain,45.6,,,,-15.2,-15,0.42,5,,,,,,,,,,-3.1,-2.9,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,PO-03,Posidonia oceanica,monospecific,Pollença (The Balearics),,39.904714,3.092919,Spain,62.2,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
8,796,Posidonia oceanica,monospecific,Medes Islands,,42.046,3.217,Spain,177.3,279,118.3,101.7,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
8,797,Posidonia oceanica,monospecific,Medes Islands,,42.046,3.217,Spain,187.8,469,281.6,281.2,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
,CD-02,Posidonia oceanica,monospecific,"Cala D'Or, Mallorca",,39.369125,3.231175,Spain,21.7,,,,-15.4,-15.5,0.48,5,,,,,,,,,,-3.3,-3.4,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,CD-01,Posidonia oceanica,monospecific,Cala d'Or (The Balearics),,39.369125,3.231175,Spain,13.6,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
,PC-04,Posidonia oceanica,monospecific,"Portocolom, Mallorca",,39.417533,3.269716,Spain,32.1,,,,-14.9,-14.8,0.21,5,,,,,,,,,,-2.8,-2.7,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Dynamics of carbon sources supporting burial in seagrass sediments under increasing anthropogenic pressure. Limnology and Oceanography. doi: 10.1002/lno.10509"
,PC-01,Posidonia oceanica,monospecific,Porto Colom (The Balearics),,39.417533,3.269716,Spain,27.8,,,,,,,,,,,,,,,,,,,,"Inés Mazarrasa, Núria Marbà, Jordi Garcia-Orellana, Pere Masqué, Ariane Arias-Ortiz, Carlos M. Duarte. 2017. Effect of environmental factors (wave exposure and depth) and anthropogenic pressure in the C sink capacity of Posidonia oceanica meadows. Limnology and Oceanography. doi: 10.1002/lno.10510"
5,790,Posidonia oceanica,monospecific,Portlligat I,,42.294,3.289,Spain,125.3,313,187.9,187.7,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
5,791,Posidonia oceanica,monospecific,Portlligat I,,42.294,3.289,Spain,72,180,108,108,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
5,792,Posidonia oceanica,monospecific,Portlligat I,,42.294,3.289,Spain,144.2,361,216.3,216.8,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
6,793,Posidonia oceanica,monospecific,Portlligat II,,42.293,3.293,Spain,38.8,93,53,54.2,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
6,794,Posidonia oceanica,monospecific,Portlligat III,,42.293,3.293,Spain,13.1,53,38.7,39.9,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
7,795,Posidonia oceanica,monospecific,Culip,,42.322,3.309,Spain,144.7,356,208.2,211.3,,,,,,,,,,,,,,,,,"Fourqurean, J. W., Duarte, C. M., Kennedy, H., Marbà, N., Holmer, M., Mateo, M. A., Apostolaki, E.T., Kendrick, G.A., Krause-Jensen, D., McGlathery, K.J. and  Serrano, O. Seagrass ecosystems as a globally significant carbon stock. Nature Geosci., 5 (7), 505-509, 2012."
